 [2023-03-21 11:36:26,230] Pre-Condition- Step 01: Open browser and navigate to website
 [2023-04-06 13:38:04,055] Order_06 - Step 43: Verify 'Shipping price' is displayed
 [2023-04-06 13:38:04,181] Order_06 - Step 44: Verify 'Tax price' is displayed
 [2023-04-06 13:38:04,291] Order_06 - Step 45: Verify 'Total price' is displayed
 [2023-04-06 13:38:04,401] Order_06 - Step 47: Click to 'Confirm' button
 [2023-04-06 13:38:04,715] Order_06 - Step 48: Verify success message and order number is displayed
 [2023-04-06 13:38:05,696] Order_06 - Step 49: Navigate to 'My Account' page
 [2023-04-06 13:38:06,256] Order_06 - Step 50: Click to 'Orders' link in menu
 [2023-04-06 13:38:06,778] Order_06 - Step 51: Verify order number is displayed
 [2023-04-06 13:38:06,858] Order_06 - Step 52: Click to 'Details' button
 [2023-04-06 13:38:08,388] Order_06 - Step 53: Verify 'Order Number' is displayed
 [2023-04-06 13:38:08,458] Order_06 - Step 54: Verify 'Order Date' is displayed
 [2023-04-06 13:38:08,551] Order_06 - Step 55: Verify 'Order Status' is displayed
 [2023-04-06 13:38:08,654] Order_06 - Step 56: Verify 'Order Total' is displayed
 [2023-04-06 13:38:08,739] Order_06 - Step 57: Verify 'Name' in 'Billing Address' is 'Auto Test'
 [2023-04-06 13:38:08,834] Order_06 - Step 58: Verify 'Email' in 'Billing Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:38:08,930] Order_06 - Step 59: Verify 'Phone' in 'Billing Address' is '0987654321'
 [2023-04-06 13:38:09,022] Order_06 - Step 60: Verify 'Address' in 'Billing Address' is 'Go Vap District'
 [2023-04-06 13:38:09,111] Order_06 - Step 61: Verify 'City Stale Zip' in 'Billing Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:38:09,207] Order_06 - Step 62: Verify 'Country' in 'Billing Address' is 'Viet Nam'
 [2023-04-06 13:38:09,300] Order_06 - Step 63: Verify 'Payment Method' in 'Billing Address' is 'Credit Card '
 [2023-04-06 13:38:09,388] Order_06 - Step 64: Verify 'Payment Statuc' in 'Billing Address' is 'Pending'
 [2023-04-06 13:38:09,476] Order_06 - Step 65: Verify 'Name' in 'Shipping Address' is 'Auto Test'
 [2023-04-06 13:38:09,573] Order_06 - Step 66: Verify 'Email' in 'Shipping Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:38:09,686] Order_06 - Step 67: Verify 'Phone' in 'Shipping Address' is '0987654321'
 [2023-04-06 13:38:09,783] Order_06 - Step 68: Verify 'Address' in 'Shipping Address' is 'Go Vap District'
 [2023-04-06 13:38:09,872] Order_06 - Step 69: Verify 'City Stale Zip' in 'Shipping Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:38:09,984] Order_06 - Step 70: Verify 'Country' in 'Shipping Address' is 'Viet Nam'
 [2023-04-06 13:38:10,077] Order_06 - Step 71: Verify 'Shipping Method' in 'Shipping Address' is 'Ground '
 [2023-04-06 13:38:10,173] Order_06 - Step 72: Verify 'Shipping Status' in 'Shipping Address' is displayed
 [2023-04-06 13:38:10,266] Order_06 - Step 72: Verify 'SKU' is displayed
 [2023-04-06 13:38:20,391] Order_06 - Step 73: Verify 'Product name' is displayed
 [2023-04-06 13:38:20,501] Order_06 - Step 74: Verify 'Price' is displayed
 [2023-04-06 13:38:20,612] Order_06 - Step 75: Verify 'Quantity' is displayed
 [2023-04-06 13:38:20,716] Order_06 - Step 76: Verify 'Total price' is displayed
 [2023-04-06 13:38:20,839] Order_06 - Step 77: Verify 'Sub-total price' is displayed
 [2023-04-06 13:38:30,965] Order_06 - Step 78: Verify 'Shipping price' is displayed
 [2023-04-06 13:38:31,080] Order_06 - Step 79: Verify 'Tax price' is displayed
 [2023-04-06 13:38:31,188] Order_06 - Step 80: Verify 'Total price' is displayed
 [2023-04-06 13:38:31,304] Order_07 - Step 01: Navigate to Home page
 [2023-04-06 13:38:31,834] Order_07 - Step 02: Select 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-06 13:38:36,385] Order_07 - Step 03: Click to 'Add to cart' button
 [2023-04-06 13:38:36,696] Order_07 - Step 04: Close product added to shopping cart message
 [2023-04-06 13:38:37,130] Order_07 - Step 05: Click to 'Shopping cart' link
 [2023-04-06 13:38:48,810] Order_07 - Step 06: Click to 'Estimate shipping'
 [2023-04-06 13:38:49,120] Order_07 - Step 07: Select 'Viet Nam' in Shipping Popup dropdown
 [2023-04-06 13:38:49,252] Order_07 - Step 08: Enter to 'Zip/ postal code' textbox
 [2023-04-06 13:38:49,328] Order_07 - Step 09: Check to 'Ground' radio
 [2023-04-06 13:38:50,785] Order_07 - Step 10: Click to 'Apply' button
 [2023-04-06 13:38:51,103] Order_07 - Step 11: Check to 'Term of service' checkbox
 [2023-04-06 13:38:51,993] Order_07 - Step 12: Click to 'Checkout' button
 [2023-04-06 13:38:53,255] Order_07 - Step 13: Click to 'Continue' button
 [2023-04-06 13:38:53,540] Order_07 - Step 14: Check to 'Ground ($0.00)' radio button
 [2023-04-06 13:38:53,755] Order_07 - Step 15: Click to 'Continue' button
 [2023-04-06 13:38:54,067] Order_07 - Step 16: Check to 'Credit Card' radio button
 [2023-04-06 13:38:54,508] Order_07 - Step 17: Click to 'Continue' button
 [2023-04-06 13:38:54,805] Order_07 - Step 18: Select 'Master card' in 'Select credit card' dropdown
 [2023-04-06 13:38:55,428] Order_07 - Step 19: Enter to 'Cardholder name' name textbox
 [2023-04-06 13:38:55,585] Order_07 - Step 20: Enter to 'Card number' name textbox
 [2023-04-06 13:38:55,721] Order_07 - Step 21: Select 'Date' in 'Expiration date' dropdown
 [2023-04-06 13:38:56,048] Order_07 - Step 22: Select 'Year' in 'Expiration date' dropdown
 [2023-04-06 13:38:56,186] Order_07 - Step 23: Enter to 'Card code' name textbox
 [2023-04-06 13:38:56,311] Order_07 - Step 24: Click to 'Continue' button
 [2023-04-06 13:38:56,609] Order_07 - Step 25: Click to 'Confirm' button
 [2023-04-06 13:38:57,473] Order_07 - Step 26: Get Order Number
 [2023-04-06 13:38:58,241] Order_07 - Step 27: Click to 'My Account' link
 [2023-04-06 13:38:58,753] Order_07 - Step 28: Click to 'Orders' link
 [2023-04-06 13:38:59,554] Order_07 - Step 29: Click random to 'Detail' button
 [2023-04-06 13:39:01,391] Order_07 - Step 30: Click to 'Re-order' button
 [2023-04-06 13:39:02,731] Order_07 - Step 31: Enter to 'Qty.' with value is '10'
 [2023-04-06 13:39:02,909] Order_07 - Step 32: Click to 'Update shopping cart' button
 [2023-04-06 13:39:03,683] Order_07 - Step 33: Check to 'Term of service' checkbox
 [2023-04-06 13:39:03,991] Order_07 - Step 34: Click to 'Checkout' button
 [2023-04-06 13:39:04,464] Order_07 - Step 35: Click to 'Edit' button
 [2023-04-06 13:39:14,549] OS name = windows 11
 [2023-04-06 13:39:14,549] Driver instance name = firefoxdriver: firefox on windows (e4f7e0c2-71c9-42b6-b0c5-764ca668e69b)
 [2023-04-06 13:43:12,760] Pre-Condition- Step 01: Open browser and navigate to website
 [2023-04-06 13:43:17,843] Pre-Condition - Step 02: Click to 'Register' link
 [2023-04-06 13:43:19,011] Pre-Condition - Step 03: Enter to Firstname textbox with value 'ABC'
 [2023-04-06 13:43:19,159] Pre-Condition - Step 04: Enter to Lastname textbox with value 'XYZ'
 [2023-04-06 13:43:19,312] Pre-Condition - Step 05: Enter to Email textbox with value 'automationvn92760@gmail.com'
 [2023-04-06 13:43:19,498] Pre-Condition - Step 06: Enter to Password textbox with value '0000000000'
 [2023-04-06 13:43:19,650] Pre-Condition - Step 07: Enter to Confirm Password textbox with value '0000000000'
 [2023-04-06 13:43:19,799] Pre-Condition - Step 08: Click to 'Register' button
 [2023-04-06 13:43:21,706] Pre-Condition- Step 09: Navigate to 'Login' page
 [2023-04-06 13:43:28,656] Pre-Condition - Step 10: Enter to  Email textbox with value 'automationvn92760@gmail.com' 
 [2023-04-06 13:43:28,810] Pre-Condition - Step 11: Enter to  Password textbox with value '0000000000'
 [2023-04-06 13:43:28,931] Pre-Condition - Step 12: Click to 'Login' button
 [2023-04-06 13:43:29,732] Pre-Condition - Step 13: Select 'Build your own computer'
 [2023-04-06 13:43:34,226] Order_01 - Step 01: Select '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]' in 'Processor' dropdown
 [2023-04-06 13:43:34,304] Order_01 - Step 02: Select '8GB [+$60.00]' in 'RAM' dropdown
 [2023-04-06 13:43:34,640] Order_01 - Step 03: Check to '400 GB [+$100.00]'
 [2023-04-06 13:43:34,958] Order_01 - Step 04: Check to 'Vista Premium [+$60.00]'
 [2023-04-06 13:43:35,294] Order_01 - Step 05: Check all 'Software ' checkbox
 [2023-04-06 13:43:36,044] Order_01 - Step 06: Click to 'Add to cart' button
 [2023-04-06 13:43:36,366] Order_01 - Step 07: Verify product added to shopping cart message is displayed
 [2023-04-06 13:43:36,544] Order_01 - Step 08: Close product added to shopping cart message
 [2023-04-06 13:43:36,830] Order_01 - Step 09: Click to 'Shopping cart' link
 [2023-04-06 13:43:49,299] Order_01 - Step 10: Verify product is displayed in shopping cart
 [2023-04-06 13:43:49,427] Order_01 - Step 11: Verify product Info is displayed in shopping cart
 [2023-04-06 13:43:49,519] Order_01 - Step 12: Verify product Price is displayed in shopping cart
 [2023-04-06 13:43:49,651] Order_02 - Step 01: Click to 'Edit'
 [2023-04-06 13:43:51,704] Order_01 - Step 02: Select '2.2 GHz Intel Pentium Dual-Core E2200' in 'Processor' dropdown
 [2023-04-06 13:43:52,031] Order_02 - Step 03: Select '4GB [+$20.00]' in 'RAM' dropdown
 [2023-04-06 13:43:52,354] Order_02 - Step 04: Check to '320 GB'
 [2023-04-06 13:43:52,683] Order_02 - Step 05: Check to 'Vista Home [+$50.00]'
 [2023-04-06 13:43:52,996] Order_02 - Step 06: Uncheck 'Acrobat Reader [+$10.00]' and 'Total Commander [+$5.00]' checkbox
 [2023-04-06 13:43:53,643] Order_02 - Step 07: Enter product number is '2'
 [2023-04-06 13:43:53,815] Order_02 - Step 08: Verify price is '$1,320.00'
 [2023-04-06 13:43:53,911] Order_02 - Step 09: Click to 'Add to cart' button
 [2023-04-06 13:43:54,220] Order_02 - Step 10: Verify product added to shopping cart message is displayed
 [2023-04-06 13:43:54,460] Order_02 - Step 11: Close product added to shopping cart message
 [2023-04-06 13:43:54,755] Order_02 - Step 12: Click to 'Shopping cart' link
 [2023-04-06 13:44:06,425] Order_02 - Step 13: Verify product is displayed in shopping cart
 [2023-04-06 13:44:06,549] Order_02 - Step 14: Verify product Info is displayed in shopping cart
 [2023-04-06 13:44:06,641] Order_02 - Step 14: Verify 'Total' is '$2,640.00'
 [2023-04-06 13:44:06,732] Order_03 - Step 01: Click to 'Remove' button
 [2023-04-06 13:44:08,301] Order_03 - Step 02: Verify message is displayed
 [2023-04-06 13:44:08,400] Order_03 - Step 03: Verify product is not displayed
 [2023-04-06 13:44:33,506] Order_04 - Step 01: Navigate to Home page
 [2023-04-06 13:44:34,058] Order_04 - Step 02: Select 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-06 13:44:38,567] Order_04 - Step 03: Click to 'Add to cart' button
 [2023-04-06 13:44:38,892] Order_04 - Step 04: Close product added to shopping cart message
 [2023-04-06 13:44:39,288] Order_04 - Step 05: Click to 'Shopping cart' link
 [2023-04-06 13:44:51,655] Order_04 - Step 06: Enter to 'Qty.'
 [2023-04-06 13:44:51,847] Order_04 - Step 07: Click to 'Update shopping cart'
 [2023-04-06 13:44:52,416] Order_02 - Step 08: Verify 'Total' is '$2,500.00'
 [2023-04-06 13:44:52,537] Order_03 - Step 09: Click to 'Remove' button
 [2023-04-06 13:44:54,147] Order_05 - Step 01: Navigate to Home page
 [2023-04-06 13:44:54,633] Order_05 - Step 02: Select 'Apple MacBook Pro 13-inch'
 [2023-04-06 13:44:59,457] Order_05 - Step 03: Click to 'Add to cart' button
 [2023-04-06 13:44:59,787] Order_05 - Step 04: Close product added to shopping cart message
 [2023-04-06 13:45:00,179] Order_05 - Step 05: Click to 'Shopping cart' link
 [2023-04-06 13:45:12,665] Order_05 - Step 06: Click to 'Estimate shipping'
 [2023-04-06 13:45:12,998] Order_05 - Step 07: Verify Shipping Popup is displayed
 [2023-04-06 13:45:13,106] Order_05 - Step 08: Select 'Viet Nam' in Shipping Popup dropdown
 [2023-04-06 13:45:13,428] Order_05 - Step 09: Enter to 'Zip/ postal code' textbox
 [2023-04-06 13:45:13,559] Order_05 - Step 10: Check to 'Next Day Air' radio
 [2023-04-06 13:45:15,449] Order_05 - Step 11: Check to 'Next Day Air' radio
 [2023-04-06 13:45:15,818] Order_05 - Step 12: Verify Shipping Popup is not displayed
 [2023-04-06 13:45:15,952] Order_05 - Step 13: Check to 'Term of service' checkbox
 [2023-04-06 13:45:16,794] Order_05 - Step 14: Click to 'Checkout' button
 [2023-04-06 13:45:18,015] Order_05 - Step 15: Enter to 'Firstname' textbox with value : 'Auto'
 [2023-04-06 13:45:18,175] Order_05 - Step 16: Enter to 'Lastname' textbox with value : 'Test'
 [2023-04-06 13:45:18,349] Order_05 - Step 17: Enter to 'Email' textbox with value : 'johnwick111222@gmail.com'
 [2023-04-06 13:45:18,564] Order_05 - Step 18: Select 'Viet Nam' in Country dropdown
 [2023-04-06 13:45:18,931] Order_05 - Step 19: Enter to 'City' textbox with value : 'Ho Chi Minh'
 [2023-04-06 13:45:19,075] Order_05 - Step 20: Enter to 'Address 1' textbox with value : 'Go Vap District'
 [2023-04-06 13:45:19,219] Order_05 - Step 21: Enter to 'Zip / postal code' textbox with value : '000000000'
 [2023-04-06 13:45:19,372] Order_05 - Step 22: Enter to 'Phone number' textbox with value : '0987654321'
 [2023-04-06 13:45:19,524] Order_05 - Step 23: Click to 'Continue' button
 [2023-04-06 13:45:19,839] Order_05 - Step 24: Check to '2nd Day Air ($0.00)' radio button
 [2023-04-06 13:45:20,266] Order_05 - Step 25: Click to 'Continue' button
 [2023-04-06 13:45:20,588] Order_05 - Step 26: Check to 'Check / Money Order' radio button
 [2023-04-06 13:45:20,767] Order_05 - Step 27: Click to 'Continue' button
 [2023-04-06 13:45:21,038] Order_05 - Step 28: Verify payment information is displayed
 [2023-04-06 13:45:21,696] Order_05 - Step 29: Click to 'Continue' button
 [2023-04-06 13:45:21,987] Order_05 - Step 30: Verify 'Name' in 'Billing Address' is 'Auto Test'
 [2023-04-06 13:45:22,156] Order_05 - Step 31: Verify 'Email' in 'Billing Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:45:22,248] Order_05 - Step 32: Verify 'Phone' in 'Billing Address' is '0987654321'
 [2023-04-06 13:45:22,312] Order_05 - Step 33: Verify 'Address' in 'Billing Address' is 'Go Vap District'
 [2023-04-06 13:45:22,376] Order_05 - Step 34: Verify 'City Stale Zip' in 'Billing Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:45:22,466] Order_05 - Step 35: Verify 'Country' in 'Billing Address' is 'Viet Nam'
 [2023-04-06 13:45:22,538] Order_05 - Step 36: Verify 'Payment' in 'Billing Address' is 'Check / Money Order'
 [2023-04-06 13:45:22,602] Order_05 - Step 37: Verify 'Name' in 'Shipping Address' is 'Auto Test'
 [2023-04-06 13:45:22,700] Order_05 - Step 38: Verify 'Email' in 'Shipping Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:45:22,780] Order_05 - Step 39: Verify 'Phone' in 'Shipping Address' is '0987654321'
 [2023-04-06 13:45:22,872] Order_05 - Step 40: Verify 'Address' in 'Shipping Address' is 'Go Vap District'
 [2023-04-06 13:45:22,964] Order_05 - Step 41: Verify 'City Stale Zip' in 'Shipping Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:45:23,052] Order_05 - Step 42: Verify 'Country' in 'Shipping Address' is 'Viet Nam'
 [2023-04-06 13:45:23,148] Order_05 - Step 43: Verify 'Shipping' in 'Shipping Address' is '2nd Day Air'
 [2023-04-06 13:45:23,204] Order_05 - Step 44: Verify 'SKU' is displayed
 [2023-04-06 13:45:33,306] Order_05 - Step 45: Verify 'Product name' is displayed
 [2023-04-06 13:45:33,390] Order_05 - Step 46: Verify 'Price' is displayed
 [2023-04-06 13:45:33,475] Order_05 - Step 47: Verify 'Qty.' is displayed
 [2023-04-06 13:45:33,573] Order_05 - Step 48: Verify 'Total price' is displayed
 [2023-04-06 13:45:33,671] Order_05 - Step 49: Verify 'Sub-total price' is displayed
 [2023-04-06 13:45:43,771] Order_05 - Step 50: Verify 'Shipping price' is displayed
 [2023-04-06 13:45:43,884] Order_05 - Step 51: Verify 'Tax price' is displayed
 [2023-04-06 13:45:43,982] Order_05 - Step 52: Verify 'Total price' is displayed
 [2023-04-06 13:45:44,080] Order_05 - Step 53: Click to 'Confirm' button
 [2023-04-06 13:45:44,403] Order_05 - Step 54: Verify success message and order number is displayed
 [2023-04-06 13:45:45,301] Order_05 - Step 55: Navigate to 'My Account' page
 [2023-04-06 13:45:45,757] Order_05 - Step 56: Click to 'Orders' link in menu
 [2023-04-06 13:45:47,028] Order_05 - Step 57: Verify order number is displayed
 [2023-04-06 13:45:47,116] Order_05 - Step 58: Click to 'Details' button
 [2023-04-06 13:45:48,630] Order_05 - Step 59: Verify 'Order Number' is displayed
 [2023-04-06 13:45:48,703] Order_05 - Step 60: Verify 'Order Date' is displayed
 [2023-04-06 13:45:48,792] Order_05 - Step 61: Verify 'Order Status' is displayed
 [2023-04-06 13:45:48,899] Order_05 - Step 62: Verify 'Order Total' is displayed
 [2023-04-06 13:45:48,992] Order_05 - Step 63: Verify 'Name' in 'Billing Address' is 'Auto Test'
 [2023-04-06 13:45:49,130] Order_05 - Step 64: Verify 'Email' in 'Billing Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:45:49,227] Order_05 - Step 65: Verify 'Phone' in 'Billing Address' is '0987654321'
 [2023-04-06 13:45:49,323] Order_05 - Step 66: Verify 'Address' in 'Billing Address' is 'Go Vap District'
 [2023-04-06 13:45:49,419] Order_05 - Step 67: Verify 'City Stale Zip' in 'Billing Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:45:49,496] Order_05 - Step 68: Verify 'Country' in 'Billing Address' is 'Viet Nam'
 [2023-04-06 13:45:49,592] Order_05 - Step 69: Verify 'Payment Method' in 'Billing Address' is 'Check / Money Order'
 [2023-04-06 13:45:49,684] Order_05 - Step 70: Verify 'Payment Statuc' in 'Billing Address' is 'Pending'
 [2023-04-06 13:45:49,772] Order_05 - Step 71: Verify 'Name' in 'Shipping Address' is 'Auto Test'
 [2023-04-06 13:45:49,885] Order_05 - Step 72: Verify 'Email' in 'Shipping Address' is 'johnwick111222@gmail.com'
 [2023-04-06 13:45:49,968] Order_05 - Step 73: Verify 'Phone' in 'Shipping Address' is '0987654321'
 [2023-04-06 13:45:50,072] Order_05 - Step 74: Verify 'Address' in 'Shipping Address' is 'Go Vap District'
 [2023-04-06 13:45:50,152] Order_05 - Step 75: Verify 'City Stale Zip' in 'Shipping Address' is 'Ho Chi Minh,000000000'
 [2023-04-06 13:45:50,249] Order_05 - Step 76: Verify 'Country' in 'Shipping Address' is 'Viet Nam'
 [2023-04-06 13:45:50,339] Order_05 - Step 77: Verify 'Shipping Method' in 'Shipping Address' is '2nd Day Air'
 [2023-04-06 13:45:50,436] Order_05 - Step 78: Verify 'Shipping Status' in 'Shipping Address' is displayed
 [2023-04-06 13:45:50,527] Order_05 - Step 79: Verify 'SKU' is displayed
 [2023-04-06 13:46:00,683] Order_05 - Step 80: Verify 'Product name' is displayed
 [2023-04-06 13:46:00,774] Order_05 - Step 81: Verify 'Price' is displayed
 [2023-04-06 13:46:00,886] Order_05 - Step 82: Verify 'Quantity' is displayed
 [2023-04-06 13:46:01,018] Order_05 - Step 83: Verify 'Total price' is displayed
 [2023-04-06 13:46:01,126] Order_05 - Step 84: Verify 'Sub-total price' is displayed
 [2023-04-06 13:46:11,239] Order_05 - Step 85: Verify 'Shipping price' is displayed
 [2023-04-06 13:46:11,345] Order_05 - Step 86: Verify 'Tax price' is displayed
 [2023-04-06 13:46:11,450] Order_05 - Step 87: Verify 'Total price' is displayed
 [2023-04-06 13:46:11,566] Order_06 - Step 01: Navigate to Home page
